lat;lon;name;date;heure;temperature;point_de_rose;humidite;pression_station;variation_pression_24h;temperature_min_sol_12h;precipitations_dernieres_24h
47.561.833;-0.317;MARCE;07/02/2026;00:00:00Z;281.65;280.15;90;99150;1470;NULL;2.2
47.479;-0.614333;BEAUCOUZE;07/02/2026;00:00:00Z;281.85;279.65;86;99160;1440;279.65;4.2
47.945.833;0.194167;LE MANS;07/02/2026;00:00:00Z;281.65;280.15;90;99200;1540;279.05;0.6
474.445;0.727333;TOURS;07/02/2026;00:00:00Z;279.55;278.95;96;98570;1500;279.65;3.8
476.785;1.212.333;BLOIS;07/02/2026;00:00:00Z;280.15;279.55;96;98360;1510;279.35;1.6
47.319.667;16.875;ROMORANTIN;07/02/2026;00:00:00Z;278.85;278.25;96;98990;1490;274.75;1.0
47.990.667;1.778.167;ORLEANS;07/02/2026;00:00:00Z;279.55;278.85;95;98420;1550;278.95;0.4
47.059.167;2.359.833;BOURGES;07/02/2026;00:00:00Z;278.15;277.25;94;98110;1480;277.95;3.2
47.052.167;2.642.167;AVORD;07/02/2026;00:00:00Z;278.85;277.65;92;98000;1490;NULL;1.2
46.999.333;31.145;NEVERS-MARZY;07/02/2026;00:00:00Z;277.25;276.55;95;98070;1500;278.05;4.6
47.824.667;3.549.667;AUXERRE-PERRIGNY;07/02/2026;00:00:00Z;280.25;278.55;89;98290;1510;277.45;0.4
47.267.833;5.088.333;DIJON-LONGVIC;07/02/2026;00:00:00Z;277.45;277.45;100;97630;1450;278.55;0.6
47.843.667;53.375;LANGRES;07/02/2026;00:00:00Z;279.25;278.55;95;94700;1390;277.65;3.6
47.249;5.988.833;BESANCON;07/02/2026;00:00:00Z;278.85;278.25;96;96620;1430;277.65;6.1
47.787;6.363.833;LUXEUIL;07/02/2026;00:00:00Z;280.75;279.65;93;97010;1410;279.55;4.4
47.591.667;6.837;DORANS;07/02/2026;00:00:00Z;280.15;278.15;87;95530;1400;278.45;2.6
47.614.333;7.51;BALE-MULHOUSE;07/02/2026;00:00:00Z;279.95;277.75;86;97040;1400;278.35;2.2
46.705;-1.381.833;LA ROCHE SUR YON;07/02/2026;00:00:00Z;281.35;279.65;89;98720;1330;279.55;3.0
46.046.833;-1.411.667;CHASSIRON;07/02/2026;00:00:00Z;284.55;281.05;79;99610;1300;NULL;2.0
46.178;-1.193.167;LA ROCHELLE-ILE DE RE;07/02/2026;00:00:00Z;282.25;281.35;94;99680;1310;NULL;2.0
46.315.833;-0.400167;NIORT;07/02/2026;00:00:00Z;278.05;276.75;91;99190;1310;280.65;3.4
46.593.833;0.314333;POITIERS-BIARD;07/02/2026;00:00:00Z;279.85;279.85;100;98500;1370;279.65;5.8
46.869.833;1.741;CHATEAUROUX  DEOLS;07/02/2026;00:00:00Z;279.25;278.05;92;98160;1440;276.45;1.2
461.755;1.950.333;GUERET-ST LAURENT;07/02/2026;00:00:00Z;276.95;276.35;96;95810;1360;276.45;5.4
46.166.667;3.398.667;VICHY-CHARMEIL;07/02/2026;00:00:00Z;276.35;275.15;92;97230;1410;277.75;-0.1
46.408.333;40.165;ST YAN;07/02/2026;00:00:00Z;276.35;276.35;100;97340;1450;NULL;1.4
462.945;4.794.333;MACON;07/02/2026;00:00:00Z;278.05;276.35;89;97670;1430;278.65;1.0
47.043.833;5.427.333;TAVAUX SA;07/02/2026;00:00:00Z;277.15;276.55;96;97960;1460;279.05;0.8
45.665;-0.315833;COGNAC;07/02/2026;00:00:00Z;281.35;279.15;86;99640;1240;276.95;1.8
45.861.167;1.175;LIMOGES-BELLEGARDE;07/02/2026;00:00:00Z;278.85;278.45;97;95370;1270;277.35;8.2
45.146.667;1.473.333;BRIVE;07/02/2026;00:00:00Z;279.05;277.35;89;98820;1210;281.15;0.4
45.036.333;1.491.667;BRIVE-SOUILLAC;07/02/2026;00:00:00Z;279.35;278.75;96;96600;1130;NULL;2.2
45.786.833;3.149.333;CLERMONT-FD;07/02/2026;00:00:00Z;276.95;274.45;84;96310;1380;276.15;-0.1
450.745;3.764;LE PUY-LOUDES;07/02/2026;00:00:00Z;272.25;271.85;97;90690;1230;273.55;1.8
45.545.667;4.293.833;ST ETIENNE-BOUTHEON;07/02/2026;00:00:00Z;275.55;273.65;87;95640;1390;272.85;-0.1
45.721.333;4.949.167;LYON-BRON;07/02/2026;00:00:00Z;276.65;276.05;96;97880;1360;277.85;0.4
457.265;5.077.833;LYON-ST EXUPERY;07/02/2026;00:00:00Z;279.45;278.05;91;97430;1360;NULL;0.2
459.765;5.329.333;AMBERIEU;07/02/2026;00:00:00Z;279.55;279.15;97;97310;1390;279.15;0.4
45.364;5.313.333;GRENOBLE-ST GEOIRS;07/02/2026;00:00:00Z;278.75;278.05;95;95730;1280;NULL;1.4
45.928.167;6.094;MEYTHET;07/02/2026;00:00:00Z;279.05;278.65;97;95030;1320;NULL;9.1
45.641.333;5.878;CHAMBERY-AIX;07/02/2026;00:00:00Z;280.05;279.65;97;97550;1290;279.45;7.4
45.612.667;6.763.333;BOURG ST MAURICE;07/02/2026;00:00:00Z;275.15;274.75;97;90390;1240;NULL;8.2
44.534.667;-1.132;CAZAUX;07/02/2026;00:00:00Z;281.95;280.75;92;99780;1040;280.25;0.2
44.431.667;-12.475;BISCARROSSE;07/02/2026;00:00:00Z;284.95;283.05;88;99610;1010;281.95;0.4
44.830.667;-0.691333;BORDEAUX-MERIGNAC;07/02/2026;00:00:00Z;283.15;280.55;84;99500;1110;280.45;1.2
44.172.167;0.594667;AGEN-LA GARENNE;07/02/2026;00:00:00Z;282.65;280.55;87;99350;1020;281.15;2.6
44.822.833;0.524167;BERGERAC;07/02/2026;00:00:00Z;283.25;280.45;83;99550;1160;280.65;0.2
44.745;1.396.667;GOURDON;07/02/2026;00:00:00Z;279.75;277.75;87;97110;1100;278.95;1.4
44.028;1.376.667;MONTAUBAN;07/02/2026;00:00:00Z;277.55;277.25;98;98910;980;275.85;0.4
448.915;2.419.167;AURILLAC;07/02/2026;00:00:00Z;275.55;275.25;98;92870;1080;277.75;5.4
44.410.333;24.825;RODEZ-AVEYRON;07/02/2026;00:00:00Z;276.35;275.15;92;93460;950;NULL;1.8
44.533.667;34.545;MENDE;07/02/2026;00:00:00Z;273.45;273.15;98;89600;1130;272.95;3.0
441.185;30.195;MILLAU;07/02/2026;00:00:00Z;276.35;275.15;92;91930;1030;275.45;1.0
44.121.333;35.815;MONT AIGOUAL;07/02/2026;00:00:00Z;274.55;269.25;68;82830;1030;NULL;5.4
43.911.333;49.025;AVIGNON;07/02/2026;00:00:00Z;276.35;276.05;98;99800;1180;NULL;-0.1
44.537.167;4.368.167;LANAS SYN;07/02/2026;00:00:00Z;274.85;274.85;100;97160;1250;278.05;-0.1
44.581.167;4.733;MONTELIMAR;07/02/2026;00:00:00Z;276.25;275.85;97;99410;1280;278.35;0.4
441.445;4.861;ORANGE;07/02/2026;00:00:00Z;277.35;276.95;97;99610;1190;NULL;-0.1
44.083.667;5.058.333;CARPENTRAS;07/02/2026;00:00:00Z;278.25;277.35;94;99040;1180;NULL;0.1
44.062.167;5.989.667;ST AUBAN;07/02/2026;00:00:00Z;274.25;273.95;98;94940;1300;274.65;0.2
44.571.167;6.508.667;EMBRUN;07/02/2026;00:00:00Z;276.95;274.15;82;90220;1160;NULL;0.2
44.880.333;6.640.333;VILLAR ST PANCRACE;07/02/2026;00:00:00Z;272.85;271.85;93;85580;1080;NULL;0.2
433.945;-16.865;SOCOA;07/02/2026;00:00:00Z;282.05;275.35;63;99710;980;NULL;NULL
43.469.333;-1.534.333;BIARRITZ-PAYS-BASQUE;07/02/2026;00:00:00Z;282.05;276.85;70;99350;970;278.45;0.2
43.689.833;-1.07;DAX;07/02/2026;00:00:00Z;281.95;277.75;75;99790;970;278.15;0.0
43.909.833;-0.500167;MONT-DE-MARSAN;07/02/2026;00:00:00Z;283.35;278.95;74;99450;960;282.05;1.6
43.385;-0.416333;PAU-UZEIN;07/02/2026;00:00:00Z;280.05;278.85;92;98030;930;275.85;1.4
43.188;0.0;TARBES-LOURDES-PYRENEES;07/02/2026;00:00:00Z;280.35;278.65;89;95940;870;277.95;0.4
43.689;0.601167;AUCH;07/02/2026;00:00:00Z;282.25;280.35;88;98670;930;279.15;1.8
43.005.333;1.106.833;ST GIRONS;07/02/2026;00:00:00Z;276.55;275.95;96;95340;810;279.35;0.0
43.621;1.378.833;TOULOUSE-BLAGNAC;07/02/2026;00:00:00Z;279.35;279.35;100;98400;910;279.55;0.2
43.914.667;2.116.333;ALBI;07/02/2026;00:00:00Z;277.95;277.05;94;98120;910;278.75;1.2
43.215.333;22.955;CARCASSONNE;07/02/2026;00:00:00Z;280.35;278.85;90;98640;950;279.65;0.0
43.322;3.352.667;BEZIERS-VIAS;07/02/2026;00:00:00Z;281.55;279.05;84;99960;1030;NULL;0.0
43.397.333;3.692.167;SETE;07/02/2026;00:00:00Z;282.95;279.25;78;99220;1090;NULL;0.0
43.576.167;3.964.667;MONTPELLIER-AEROPORT;07/02/2026;00:00:00Z;279.55;277.55;87;100130;1150;278.15;0.2
43.856.833;4.406.333;NIMES-COURBESSAC;07/02/2026;00:00:00Z;278.25;276.45;88;99490;1200;280.25;0.0
43.772.833;4.412.833;NIMES-GARONS;07/02/2026;00:00:00Z;278.75;277.75;93;98960;1160;NULL;0.2
43.522.667;49.275;ISTRES;07/02/2026;00:00:00Z;279.85;278.75;93;99930;1190;NULL;0.4
43.612.833;5.108;SALON DE PROVENCE;07/02/2026;00:00:00Z;277.25;276.55;95;99520;1200;NULL;0.2
43.437;52.115;MARIGNANE;07/02/2026;00:00:00Z;279.75;279.15;96;99840;1220;276.65;-0.1
42.917.333;3.059.667;LEUCATE;07/02/2026;00:00:00Z;284.05;282.15;88;99610;980;NULL;0.0
431.005;6.147;HYERES;07/02/2026;00:00:00Z;279.35;278.75;96;100190;1340;279.35;NULL
43.383.167;6.386.167;LE LUC;07/02/2026;00:00:00Z;278.55;277.35;92;99240;1330;NULL;0.0
430.325;6.469.333;ILE DU LEVANT;07/02/2026;00:00:00Z;284.05;281.05;82;98650;1320;NULL;0.0
435.565;69.505;CANNES;07/02/2026;00:00:00Z;281.65;278.25;79;100040;1360;NULL;0.0
43.648.833;7.209;NICE;07/02/2026;00:00:00Z;280.75;277.85;82;99780;1410;279.55;0.0
42.737.167;2.872.833;PERPIGNAN;07/02/2026;00:00:00Z;283.05;280.95;87;99590;930;281.95;-0.1
42.516.167;3.133.667;CAP BEAR;07/02/2026;00:00:00Z;283.75;281.15;84;99050;930;NULL;0.0
42.633.333;89.225;ILE ROUSSE;07/02/2026;00:00:00Z;285.85;278.05;59;98480;1570;NULL;-0.1
425.295;87.915;CALVI;07/02/2026;00:00:00Z;287.35;278.15;54;99550;1460;NULL;0.8
41.918;8.792.667;AJACCIO;07/02/2026;00:00:00Z;283.35;282.45;94;100470;1470;283.45;1.2
41.921.833;9.400.833;SOLENZARA;07/02/2026;00:00:00Z;285.55;277.75;59;100010;1490;283.65;0.0
41.374.833;9.178.333;CAP PERTUSATO;07/02/2026;00:00:00Z;286.45;284.85;90;98690;1160;NULL;-0.1
42.259.667;95.415;ALISTRO;07/02/2026;00:00:00Z;284.35;277.35;62;99330;1440;NULL;-0.1
41.505.167;9.103.667;FIGARI;07/02/2026;00:00:00Z;286.55;284.45;87;100140;1350;NULL;-0.1
43.003.833;93.595;CAP CORSE;07/02/2026;00:00:00Z;286.65;281.45;71;98790;1400;NULL;0.4
42.540.667;9.485.167;BASTIA;07/02/2026;00:00:00Z;279.95;277.75;86;100060;1430;281.35;0.0
-11.582.667;47.289.667;GLORIEUSES;07/02/2026;00:00:00Z;298.15;296.35;90;101130;170;NULL;15.0
-17.054.667;42.712;JUAN DE NOVA;07/02/2026;00:00:00Z;301.25;NULL;NULL;100940;170;NULL;0.6
-22.344.167;40.340.667;EUROPA;07/02/2026;00:00:00Z;300.05;295.85;78;101070;60;NULL;0.0
-15.887.667;54.520.667;TROMELIN;07/02/2026;00:00:00Z;301.35;296.45;75;100890;70;NULL;0.0
-20.892.167;55.528.667;GILLOT-AEROPORT;07/02/2026;00:00:00Z;297.45;295.55;89;100790;130;NULL;1.8
-37.795.167;77.569.167;NOUVELLE AMSTERDAM;07/02/2026;00:00:00Z;290.05;290.05;100;101720;350;NULL;9.0
-464.325;51.856.667;CROZET;07/02/2026;00:00:00Z;285.15;281.45;78;99300;-50;NULL;0.2
-49.352.333;70.243.333;KERGUELEN;07/02/2026;00:00:00Z;280.85;277.25;78;100350;NULL;NULL;NULL
-128.055;45.282.833;PAMANDZI;07/02/2026;00:00:00Z;298.75;296.65;88;101010;150;NULL;10.7
46.766.333;-56.179.167;ST-PIERRE;07/02/2026;00:00:00Z;270.15;267.05;79;100130;-510;273.45;-0.1
16.335;-61.004;LA DESIRADE METEO;07/02/2026;00:00:00Z;299.65;294.45;73;101160;-10;NULL;0.2
179.015;-62.852.167;ST-BARTHELEMY METEO;07/02/2026;00:00:00Z;298.95;293.95;74;101000;-30;NULL;NULL
16.264;-61.516.333;LE RAIZET AERO;07/02/2026;00:00:00Z;297.75;293.85;79;101400;-20;296.25;-0.1
147.745;-60.875.333;TRINITE-CARAVEL;07/02/2026;00:00:00Z;299.25;294.05;73;101070;-10;NULL;NULL
14.595.333;-60.995.667;LAMENTIN-AERO;07/02/2026;00:00:00Z;297.75;293.85;79;101390;-20;NULL;-0.1
54.855;-54.031.667;SAINT LAURENT;07/02/2026;00:00:00Z;297.65;296.45;93;101240;100;NULL;0.0
4.822.333;-52.365.333;CAYENNE-MATOURY;07/02/2026;00:00:00Z;299.25;296.95;87;101270;120;300.05;8.9
3.890.667;-51.804.667;SAINT GEORGES;07/02/2026;00:00:00Z;298.15;297.45;96;101230;100;NULL;27.2
3.640.167;-54.028.333;MARIPASOULA;07/02/2026;00:00:00Z;298.85;295.55;82;100090;170;NULL;NULL
-66.663.167;140.001;DUMONT D'URVILLE;07/02/2026;00:00:00Z;271.75;268.05;73;97560;NULL;NULL;NULL
-18.48;163.086.333;SURPRISE;07/02/2026;00:00:00Z;306.25;299.75;69;101080;-130;NULL;NULL
-19.968.333;1.584.755;CHESTERFIELD;07/02/2026;00:00:00Z;302.95;297.55;73;101280;-120;NULL;NULL
-20.558.667;164.284.167;KOUMAC;07/02/2026;00:00:00Z;304.35;295.95;61;100910;-110;NULL;0.0
-20.777.667;167.241.167;OUANAHAM;07/02/2026;00:00:00Z;303.05;296.95;70;100920;-40;NULL;NULL
-22.017.333;166.222.333;LA TONTOUTA;07/02/2026;00:00:00Z;305.55;294.75;53;101100;-110;NULL;0.6
-22.276;166.452.833;NOUMEA;07/02/2026;00:00:00Z;304.95;296.45;61;100520;-120;NULL;12.2
-13.239.833;-176.194.167;HIHIFO;07/02/2026;00:00:00Z;304.25;298.15;70;100840;-110;NULL;3.8
-9.806;-139.035.667;HIVA-OA;07/02/2026;00:00:00Z;304.55;293.15;51;100430;-70;NULL;0.0
-16.445.167;-151.752;BORA-BORA-MOTU-AERO;07/02/2026;00:00:00Z;303.75;297.15;68;101130;-250;NULL;0.2
-17.745.667;-149.158.833;TAIARAPU-EST;07/02/2026;00:00:00Z;303.75;297.85;71;101180;-220;NULL;NULL
-17.555.167;-149.614.333;FAAA;07/02/2026;00:00:00Z;304.05;295.95;62;101170;-150;NULL;0.0
-14.456.833;-145.025.167;TAKAROA;07/02/2026;00:00:00Z;303.05;297.65;73;101050;-150;NULL;2.8
-18.063;-140.961.167;HAO AERO;07/02/2026;00:00:00Z;300.15;296.45;80;101180;-100;NULL;1.2
-23.130.167;-134.965.333;MANGAREVA;07/02/2026;00:00:00Z;300.15;296.15;79;100450;-150;NULL;11.2
-27.618.333;-144.334.833;RAPA;07/02/2026;00:00:00Z;298.85;294.75;78;101570;-410;NULL;0.0
-49.352.333;70.243.333;KERGUELEN;07/02/2026;00:00:00Z;280.85;277.25;78;100350;-200;NULL;NULL
-66.663.167;140.001;DUMONT D'URVILLE;07/02/2026;00:00:00Z;271.75;268.05;73;97560;NULL;NULL;NULL
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
507.325;1.599.667;BOULOGNE-SEM;07/02/2026;06:00:00Z;280.15;278.65;90;98860;1300;NULL;2.0
505.145;1.622.833;LE-TOUQUET;07/02/2026;06:00:00Z;279.55;278.45;93;99500;1370;279.65;0.6
50.136;1.834;ABBEVILLE;07/02/2026;06:00:00Z;279.15;278.15;93;98960;1410;275.85;0.8
51.055.833;23.395;DUNKERQUE;07/02/2026;06:00:00Z;279.65;278.45;92;99570;1300;NULL;4.4
50.57;30.975;LILLE-LESQUIN;07/02/2026;06:00:00Z;278.05;277.45;96;99370;1410;276.55;2.6
49.725.167;-1.939.833;PTE DE LA HAGUE;07/02/2026;06:00:00Z;NULL;NULL;NULL;98970;970;NULL;NULL
49.652.667;-14.635;GONNEVILLE;07/02/2026;06:00:00Z;280.75;279.65;93;97580;1010;280.85;3.4
49.18;-0.456167;CAEN-CARPIQUET;07/02/2026;06:00:00Z;281.85;279.25;84;98680;1150;280.15;0.2
493.645;0.167;ST GATIEN DES B;07/02/2026;06:00:00Z;280.95;278.55;85;97910;1230;NULL;0.2
493.895;1.178.333;ROUEN-BOOS;07/02/2026;06:00:00Z;279.65;278.45;92;97940;1360;278.35;0.6
49.025;1.221.667;EVREUX-HUEST;07/02/2026;06:00:00Z;279.85;278.65;92;98220;1340;276.55;0.4
49.932.833;1.09;DIEPPE;07/02/2026;06:00:00Z;280.65;278.25;85;99150;1330;279.95;0.6
49.533;0.091667;OCTEVILLE;07/02/2026;06:00:00Z;281.75;278.65;81;98460;1220;NULL;0.0
49.090.333;20.285;PONTOISE - AERO;07/02/2026;06:00:00Z;280.15;279.05;93;98950;1470;277.85;1.2
494.465;2.127.167;BEAUVAIS-TILLE;07/02/2026;06:00:00Z;280.05;278.85;92;98730;1430;276.35;1.0
49.971.833;2.703.833;MEAULTE;07/02/2026;06:00:00Z;278.95;278.65;98;98610;1450;NULL;0.6
49.818.333;3.206;ST QUENTIN;07/02/2026;06:00:00Z;278.05;277.65;97;98870;1480;276.85;1.0
49.209.833;4.155.333;REIMS-PRUNAY;07/02/2026;06:00:00Z;276.25;276.15;99;99040;1490;276.85;0.6
49.782.833;4.643.167;CHARLEVILLE-MEZ;07/02/2026;06:00:00Z;277.95;277.95;100;98440;1420;275.15;3.4
48.979.333;6.243.167;AEROPORT METZ-NANCY-LORRAINE;07/02/2026;06:00:00Z;277.85;277.55;98;97250;1330;275.15;4.8
48.473.333;-5.057;OUESSANT-STIFF;07/02/2026;06:00:00Z;283.55;282.35;92;98180;780;NULL;3.2
48.548;-4.664.167;PLOUDALMEZEAU;07/02/2026;06:00:00Z;283.55;282.45;93;98550;790;NULL;4.4
48.532;-4.151.833;LANDIVISIAU;07/02/2026;06:00:00Z;282.35;281.75;96;97730;800;NULL;8.9
48.279.333;-4.439.333;LANVEOC;07/02/2026;06:00:00Z;282.85;282.05;95;98150;790;NULL;9.1
48.453.833;-4.391.167;BREST-GUIPAVAS;07/02/2026;06:00:00Z;282.85;282.25;96;97940;790;280.65;8.7
48.825.833;-3.473.167;PLOUMANAC'H;07/02/2026;06:00:00Z;282.55;281.35;92;98370;850;NULL;NULL
48.755.333;-3.468.667;LANNION_AERO;07/02/2026;06:00:00Z;281.95;280.55;91;98060;830;NULL;6.6
485.365;-2.853.167;ST BRIEUC;07/02/2026;06:00:00Z;281.95;279.95;87;97560;830;279.25;14.1
48.584.833;-2.076.333;DINARD;07/02/2026;06:00:00Z;282.35;281.45;94;98520;930;279.95;8.7
48.068.833;-1.734;RENNES-ST JACQUES;07/02/2026;06:00:00Z;282.75;281.15;90;99030;970;280.75;3.0
48.030.667;-0.7465;LAVAL-ETRONNIER;07/02/2026;06:00:00Z;281.15;279.45;89;98490;1140;278.45;1.0
484.455;0.110167;ALENCON;07/02/2026;06:00:00Z;280.25;279.15;93;98060;1260;280.65;1.0
48.061.333;1.376.333;CHATEAUDUN;07/02/2026;06:00:00Z;277.75;277.75;100;98540;1370;275.65;1.8
484.605;1.501.167;CHARTRES;07/02/2026;06:00:00Z;279.05;278.35;95;98140;1380;279.65;3.4
48.774.333;2.009.833;TRAPPES;07/02/2026;06:00:00Z;279.45;278.55;94;97950;1420;279.75;3.4
48.750.667;21.135;TOUSSUS LE NOBLE;07/02/2026;06:00:00Z;279.65;278.55;93;98110;1420;277.15;1.2
487.725;2.204;VILLACOUBLAY;07/02/2026;06:00:00Z;279.95;278.55;91;97930;1410;276.55;0.2
48.718;2.397;ORLY;07/02/2026;06:00:00Z;279.85;278.95;94;99000;1440;NULL;0.6
48.967.333;2.427.667;LE BOURGET;07/02/2026;06:00:00Z;280.15;279.25;94;99480;1470;277.45;1.2
48.610.333;26.795;MELUN;07/02/2026;06:00:00Z;279.95;279.05;94;98990;1420;279.25;2.4
48.821.667;2.337.833;PARIS-MONTSOURIS;07/02/2026;06:00:00Z;279.95;278.85;93;99120;1460;276.95;0.6
49.015.167;2.534.333;ROISSY;07/02/2026;06:00:00Z;279.75;279.05;95;98710;1450;277.85;1.4
48.777.167;4.164.667;VATRY-AERO;07/02/2026;06:00:00Z;276.25;276.25;100;98220;1460;NULL;1.6
48.324.667;4.02;TROYES-BARBEREY;07/02/2026;06:00:00Z;277.25;276.95;98;98850;1460;277.05;0.4
48.631.333;4.903.667;ST-DIZIER;07/02/2026;06:00:00Z;276.55;276.45;99;98550;1460;274.45;2.0
48.687.833;62.215;NANCY-ESSEY;07/02/2026;06:00:00Z;277.05;276.75;98;97800;1330;274.45;5.6
48.581;5.959.833;NANCY-OCHEY;07/02/2026;06:00:00Z;277.65;277.55;99;96180;1360;273.05;3.8
485.495;7.640.333;STRASBOURG-ENTZHEIM;07/02/2026;06:00:00Z;278.85;278.25;96;98580;1190;275.85;0.6
47.928.667;7.407.667;COLMAR-MEYENHEIM;07/02/2026;06:00:00Z;278.15;276.95;92;97900;1220;276.55;0.8
47.973;-4.160.667;QUIMPER;07/02/2026;06:00:00Z;283.15;281.45;89;98200;790;279.25;12.5
47.762.833;-3.435.667;LORIENT-LANN BIHOUE;07/02/2026;06:00:00Z;282.35;281.25;93;98810;840;282.15;NULL
47.313.833;-21.545;ST NAZAIRE-MONTOIR;07/02/2026;06:00:00Z;283.75;281.55;86;99570;980;NULL;4.6
47.15;-1.608.833;NANTES-BOUGUENAIS;07/02/2026;06:00:00Z;283.15;280.35;83;99420;1040;279.95;14.1
47.561.833;-0.317;MARCE;07/02/2026;06:00:00Z;279.05;278.75;98;99250;1200;NULL;0.8
47.479;-0.614333;BEAUCOUZE;07/02/2026;06:00:00Z;279.85;279.15;95;99250;1180;279.25;3.6
47.945.833;0.194167;LE MANS;07/02/2026;06:00:00Z;280.65;279.55;93;99270;1240;278.75;1.0
474.445;0.727333;TOURS;07/02/2026;06:00:00Z;278.75;278.05;95;98710;1240;278.75;3.4
476.785;1.212.333;BLOIS;07/02/2026;06:00:00Z;278.95;278.25;95;98520;1300;278.45;1.4
47.319.667;16.875;ROMORANTIN;07/02/2026;06:00:00Z;279.75;278.35;91;99160;1290;274.75;3.0
47.990.667;1.778.167;ORLEANS;07/02/2026;06:00:00Z;279.85;278.45;91;98560;1360;278.75;-0.1
47.059.167;2.359.833;BOURGES;07/02/2026;06:00:00Z;279.75;278.65;93;98290;1280;277.95;4.8
